Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
0,0,577,2,0,0,0,0,0
0,0,597,4,0,0,0,0,0
0,0,608,0,0,0,0,0,0
0,0,617,0,0,0,0,0,0
0,0,624,0,0,0,0,0,0
0,0,632,0,0,0,0,0,0
0,0,641,0,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,627,0,0,0,0,0,0
0,0,630,3,0,0,0,0,0
0,0,622,2,0,0,0,0,0
0,0,624,4,0,0,0,0,0
0,0,624,2,0,0,0,0,0
0,0,631,4,0,0,0,0,0
0,0,618,1,0,0,0,0,0
1,1,623,2,0,0,0,1,0
0,2,595,0,0,0,0,1,0
6,3,599,0,0,0,0,1,0
4,4,582,0,0,1,0,2,0
7,4,586,0,0,2,0,2,0
8,4,567,0,1,2,1,1,0
15,4,575,2,1,2,1,1,0
4,5,554,0,0,3,3,0,0
7,5,560,5,0,4,3,0,0
4,4,530,4,0,4,1,0,0
11,5,537,5,2,4,1,2,0
5,4,497,1,0,4,0,5,0
11,4,513,5,0,5,1,7,0
8,3,467,2,0,4,0,7,0
13,5,487,4,0,4,0,10,0
5,4,456,3,0,2,2,9,0
11,7,482,4,0,2,2,11,0
9,11,417,1,0,2,4,7,0
16,13,444,5,0,2,7,7,0
10,12,444,5,1,2,4,2,0
13,14,469,8,3,2,4,3,0
0,14,505,2,0,2,0,0,0
0,14,539,3,0,2,0,0,0
0,14,569,3,0,2,0,0,0
0,4,472,2,0,0,0,0,0
0,0,598,3,0,0,0,0,0
0,0,609,2,0,0,0,0,0
0,0,615,0,0,0,0,0,0
0,0,624,0,0,0,0,0,0
0,0,631,0,0,0,0,0,0
0,0,634,0,0,0,0,0,0
0,0,644,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,640,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,605,0,0,0,0,0,0
0,0,626,0,0,0,0,0,0
0,0,606,2,0,0,0,0,0
0,0,618,4,0,1,0,1,0
0,0,610,1,0,0,0,1,0
0,0,616,2,0,0,0,1,0
0,0,599,1,0,0,0,1,0
3,1,611,2,0,0,0,1,0
3,1,579,1,0,0,0,1,0
7,3,584,1,0,0,0,1,0
3,3,565,1,0,1,1,1,0
9,4,576,2,0,1,1,2,0
7,5,563,0,0,1,1,1,0
7,6,576,0,0,1,1,2,0
4,7,558,1,0,1,1,2,0
6,9,564,1,0,1,1,6,0
4,8,540,2,0,0,0,5,0
11,8,549,3,0,0,1,6,0
6,10,519,1,0,2,1,7,0
10,10,531,3,0,3,2,7,0
3,9,474,0,0,3,1,2,0
13,9,490,3,0,5,2,3,0
12,10,422,3,0,6,3,3,0
23,11,437,4,1,6,4,6,0
13,9,380,2,1,6,2,3,0
22,13,400,6,2,8,3,7,0
10,15,394,5,1,3,2,3,0
13,17,425,7,1,4,4,5,0
0,17,456,3,0,2,0,0,0
0,20,495,3,0,2,0,0,0
0,18,530,1,0,0,0,0,0
0,20,563,3,0,0,0,0,0
0,0,577,1,0,0,0,0,0
0,0,597,7,0,0,0,0,0
0,0,606,0,0,0,0,0,0
0,0,614,0,0,0,0,0,0
0,0,626,0,0,0,0,0,0
0,0,633,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,624,0,0,0,0,0,0
0,0,625,2,0,0,0,0,0
0,0,613,3,0,0,0,0,0
0,0,614,9,0,0,0,0,0
0,0,609,4,0,0,0,0,0
0,1,615,6,0,0,0,0,0
1,1,595,1,0,0,1,0,0
3,2,607,1,0,0,1,0,0
4,4,587,1,0,0,0,0,0
7,4,594,2,0,1,0,0,0
5,4,581,0,0,2,0,0,0
11,4,587,0,0,3,0,1,0
6,3,580,1,0,2,0,1,0
6,3,590,3,1,2,0,1,0
3,4,566,1,1,2,0,1,0
5,6,570,2,1,2,0,2,0
4,9,542,1,2,2,0,2,0
7,7,398,1,1,1,0,3,0
10,8,524,0,0,1,0,4,0
6,7,459,0,0,3,0,2,0
10,8,497,1,0,3,1,2,0
6,11,419,1,1,2,1,2,0
16,13,449,2,1,2,2,4,0
12,13,396,4,2,0,3,3,0
24,16,421,9,1,1,5,6,0
11,17,397,5,0,2,3,4,0
18,17,428,5,0,2,4,5,0
1,14,448,0,0,1,0,0,0
0,15,487,0,0,1,0,0,0
0,15,526,1,0,0,0,0,0
0,15,562,3,0,0,0,0,0
0,1,580,2,0,0,0,0,0
0,0,605,4,0,0,0,0,0
0,0,614,0,0,0,0,0,0
0,0,626,0,0,0,0,0,0
0,0,635,0,0,0,0,0,0
0,0,641,0,0,0,0,0,0
0,0,643,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,631,2,0,0,0,0,0
0,0,631,3,0,0,0,0,0
0,0,617,3,0,0,0,0,0
0,0,618,6,0,0,0,0,0
0,0,615,6,0,0,0,0,0
0,1,620,8,1,0,0,0,0
1,2,608,2,0,0,0,0,0
2,2,612,2,0,0,0,0,0
2,2,588,0,0,0,2,0,0
6,3,591,1,0,0,2,0,0
7,4,570,1,0,0,1,0,0
12,5,578,1,0,0,2,1,0
5,6,556,1,0,0,1,0,0
8,8,566,2,0,0,1,0,0
8,10,538,0,1,1,3,1,0
12,13,548,1,1,1,4,2,0
9,12,523,0,0,2,2,1,0
14,14,537,1,0,3,3,2,0
9,15,501,2,0,2,1,2,0
13,15,523,5,0,3,1,3,0
10,15,449,1,0,3,1,4,0
15,15,469,5,0,5,1,5,0
14,15,399,3,0,3,1,4,0
25,17,428,5,2,4,1,6,0
14,16,382,2,1,2,3,5,0
11,11,245,5,1,3,1,5,0
11,17,408,6,1,3,1,7,0
4,14,299,3,0,3,1,2,0
0,18,478,3,0,2,0,0,0
0,16,503,2,0,0,0,0,0
0,18,551,4,0,0,0,0,0
0,0,557,2,0,0,0,0,0
0,0,590,2,0,0,0,0,0
0,0,602,2,0,0,0,0,0
0,0,615,0,0,0,0,0,0
0,0,622,0,0,0,0,0,0
0,0,625,0,0,0,0,0,0
0,0,636,1,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,633,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,599,0,0,0,0,0,0
0,0,622,0,0,0,0,0,0
0,0,586,4,0,0,0,1,0
0,0,605,11,0,0,0,1,0
0,0,599,3,0,0,0,1,0
0,1,604,5,0,0,0,1,0
0,2,605,0,0,0,0,0,0
0,3,613,2,0,1,0,1,0
0,4,588,2,0,1,0,2,0
5,4,594,2,0,1,0,1,0
5,4,570,0,0,0,1,1,0
9,6,572,0,0,0,1,1,0
3,6,562,0,0,1,0,0,0
6,6,571,1,0,1,0,2,0
4,6,549,0,0,1,0,3,0
10,8,560,0,0,1,1,4,0
4,6,530,0,0,0,0,6,0
12,6,538,1,0,2,0,8,0
4,7,494,2,0,3,0,2,0
17,8,509,3,0,6,0,3,0
4,7,465,0,0,6,1,1,0
14,8,478,3,0,6,3,2,0
6,9,415,1,0,3,2,2,0
17,10,440,3,0,4,2,3,0
11,8,395,4,0,0,1,3,0
17,10,413,11,1,1,1,7,0
9,8,401,2,1,1,1,6,0
13,9,435,5,1,2,2,8,0
0,9,465,2,0,0,0,0,0
0,12,508,3,0,0,0,0,0
0,14,548,3,0,0,0,0,0
0,15,574,5,0,0,0,0,0
0,1,588,1,0,0,0,0,0
0,0,602,3,0,0,0,0,0
0,0,611,1,0,0,0,0,0
0,0,617,1,0,0,0,0,0
0,0,624,1,0,0,0,0,0
0,0,633,2,0,0,0,0,0
0,0,640,1,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,634,0,0,0,0,0,0
0,0,635,2,0,0,0,0,0
0,0,618,2,0,0,0,0,0
0,0,620,6,0,0,0,0,0
0,1,616,1,0,0,0,0,0
0,1,618,1,0,0,0,0,0
0,1,606,1,0,0,0,0,0
3,1,613,3,0,0,1,1,0
3,1,575,3,0,0,1,1,0
6,5,582,5,0,0,1,1,0
3,5,557,0,0,1,0,2,0
8,5,567,1,0,2,0,2,0
10,6,546,0,0,2,2,3,0
14,8,558,1,0,3,2,3,0
9,8,538,0,1,1,2,2,0
13,10,551,1,1,2,3,2,0
5,9,524,0,1,4,2,0,0
7,10,539,2,2,4,2,0,0
6,10,508,3,0,4,0,1,0
8,10,518,5,0,4,1,4,0
5,12,463,5,0,5,2,5,0
11,13,486,6,2,5,2,6,0
12,17,432,0,2,1,2,4,0
18,19,451,1,4,2,2,7,0
11,19,413,1,2,2,4,7,0
19,21,437,2,3,4,6,10,0
4,20,419,4,1,2,3,7,0
12,21,456,9,1,2,3,8,0
0,18,475,2,0,1,0,0,0
0,19,513,3,0,1,0,0,0
0,15,537,2,0,1,0,0,0
0,2,465,6,0,1,0,0,0
0,0,567,5,0,0,0,0,0
0,0,583,7,0,0,0,0,0
0,0,603,0,0,0,0,0,0
0,0,611,1,0,0,0,0,0
0,0,624,0,0,0,0,0,0
0,0,639,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,636,1,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,589,0,0,0,0,0,0
0,0,618,1,0,0,0,0,0
0,0,593,2,0,0,0,0,0
0,0,604,4,0,0,0,0,0
0,0,604,2,0,0,0,0,0
0,0,611,4,0,0,0,0,0
0,2,598,3,0,0,0,0,0
2,3,607,3,0,0,0,0,0
2,4,594,0,0,0,0,0,0
6,6,602,0,0,0,0,0,0
1,6,571,0,0,0,1,1,0
6,7,573,1,0,0,1,2,0
7,6,564,2,1,1,0,1,0
11,7,571,3,1,3,0,1,0
2,7,545,0,1,2,0,0,0
10,8,555,0,1,2,0,0,0
5,8,521,0,0,2,1,0,0
10,9,531,1,0,3,1,0,0
8,9,497,3,0,2,1,0,0
17,9,504,6,0,2,1,1,0
5,9,462,2,0,0,2,2,0
13,10,480,5,0,0,3,5,0
5,7,410,1,0,1,3,2,0
12,9,429,3,0,3,6,7,0
9,13,390,2,0,3,7,5,0
15,14,421,7,0,4,9,11,0
6,12,391,1,0,3,4,11,0
14,14,425,7,0,4,4,15,0
0,17,464,4,0,2,0,0,0
0,20,496,6,0,3,0,0,0
0,18,521,3,0,1,0,0,0
0,19,552,5,0,1,0,0,0
0,0,573,3,0,0,0,0,0
0,0,595,5,0,0,0,0,0
0,0,607,0,0,0,0,0,0
0,0,619,0,0,0,0,0,0
0,0,623,1,0,0,0,0,0
0,0,635,0,0,0,0,0,0
0,0,643,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,231,2,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,628,0,0,0,0,0,0
0,0,309,1,0,0,0,0,0
0,0,620,1,0,0,0,0,0
0,0,585,1,1,0,0,0,0
0,0,613,4,1,0,0,0,0
0,1,593,2,0,0,0,0,0
2,1,599,3,0,0,0,1,0
2,3,573,0,0,0,0,1,0
5,4,585,0,0,0,0,1,0
2,4,573,0,0,0,1,1,0
7,4,578,1,0,1,2,2,0
0,4,559,0,0,1,1,0,0
3,6,566,1,0,1,2,0,0
4,6,542,0,0,1,2,0,0
7,6,554,2,0,1,2,0,0
2,6,526,1,0,2,0,2,0
10,8,536,2,0,2,2,3,0
6,10,496,2,0,1,4,3,0
13,11,508,2,1,1,4,3,0
8,8,461,1,1,1,3,3,0
13,8,472,3,2,1,3,6,0
12,6,413,0,1,1,2,5,0
19,7,433,2,1,2,2,7,0
12,7,358,2,0,2,0,7,0
23,11,392,5,0,2,1,7,0
10,11,392,1,0,1,1,3,0
15,14,422,2,1,1,5,3,0
0,15,456,1,0,0,0,0,0
0,17,495,3,0,0,0,0,0
0,15,528,1,0,0,0,0,0
0,16,560,2,0,0,0,0,0
0,0,566,3,0,0,0,0,0
0,0,594,3,0,0,0,0,0
0,0,600,1,0,0,0,0,0
0,0,610,1,0,0,0,0,0
0,0,618,0,0,0,0,0,0
0,0,632,0,0,0,0,0,0
0,0,639,0,0,0,0,0,0
0,0,645,1,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,624,0,0,0,0,0,0
0,0,626,7,0,0,0,0,0
0,0,610,2,0,0,0,0,0
0,0,613,6,0,0,0,1,0
0,0,606,3,0,0,0,0,0
0,0,613,5,0,0,0,0,0
1,1,598,3,0,0,0,0,0
3,2,604,6,1,0,0,0,0
3,4,573,2,0,0,0,0,0
6,6,576,3,0,0,0,0,0
2,6,566,1,0,0,0,0,0
4,6,577,2,0,1,0,0,0
4,6,573,0,0,2,0,1,0
8,6,582,1,1,2,1,2,0
6,7,556,0,0,2,0,2,0
10,9,569,2,0,3,1,2,0
6,11,536,1,0,2,0,3,0
12,12,542,3,0,2,1,3,0
7,8,508,1,1,1,0,1,0
11,8,516,5,1,3,1,2,0
9,7,464,2,1,2,2,0,0
18,10,486,10,1,2,3,2,0
6,11,440,4,0,2,0,5,0
15,12,467,6,1,4,0,5,0
12,14,408,4,1,7,1,6,0
19,15,432,8,1,9,3,8,0
11,16,416,2,0,9,3,7,0
16,17,451,5,0,9,3,8,0
0,15,485,1,0,2,0,0,0
0,13,459,2,0,1,0,0,0
0,14,547,2,0,1,0,0,0
0,2,533,2,0,0,0,0,0
0,0,589,0,0,0,0,0,0
0,0,604,1,0,0,0,0,0
0,0,618,0,0,0,0,0,0
0,0,628,0,0,0,0,0,0
0,0,633,0,0,0,0,0,0
0,0,634,0,0,0,0,0,0
0,0,642,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,639,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,604,0,0,0,0,0,0
0,0,627,0,0,0,0,0,0
0,0,603,0,0,0,0,0,0
0,1,620,4,0,0,0,0,0
0,1,611,1,0,0,0,0,0
0,1,615,2,0,0,0,0,0
0,1,592,1,0,0,0,0,0
3,2,602,3,0,0,0,0,0
2,2,574,2,0,0,0,0,0
7,2,584,3,0,0,0,0,0
4,1,568,1,0,0,1,0,0
7,2,574,1,0,0,1,1,0
1,2,565,0,0,3,2,0,0
3,2,573,0,0,4,2,0,0
0,3,541,0,1,5,3,1,0
4,3,553,4,0,5,3,2,0
4,2,516,1,1,3,0,1,0
10,4,525,4,2,5,0,1,0
5,4,501,2,0,2,1,2,0
9,4,525,3,1,4,1,3,0
8,5,462,1,0,4,1,3,0
20,5,474,5,0,5,2,4,0
11,5,421,7,0,5,2,2,0
19,9,439,9,0,5,2,6,0
7,11,386,4,0,3,1,8,0
15,11,420,5,2,3,2,10,0
8,15,425,5,1,4,1,6,0
12,17,447,8,1,5,1,8,0
0,17,472,1,0,1,0,0,0
0,22,510,4,0,1,0,0,0
0,21,542,2,0,0,0,0,0
0,21,578,3,0,0,0,0,0
0,0,593,3,0,0,0,0,0
0,0,606,6,0,0,0,0,0
0,0,611,0,0,0,0,0,0
0,0,619,0,0,0,0,0,0
0,0,625,0,0,0,0,0,0
0,0,634,0,0,0,0,0,0
0,0,642,0,0,0,0,0,0
0,0,645,0,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,648,2,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,620,0,0,0,0,0,0
0,0,620,8,0,0,0,0,0
0,0,606,1,0,0,0,0,0
0,0,609,7,0,0,0,0,0
0,2,603,4,0,0,0,0,0
0,3,615,7,0,0,0,0,0
1,4,597,1,0,0,0,0,0
3,4,603,2,0,1,0,0,0
2,5,574,1,0,2,0,0,0
2,7,535,0,0,2,0,2,0
4,8,581,1,0,3,0,1,0
3,8,557,1,0,2,0,1,0
6,8,572,0,0,2,0,1,0
4,8,542,2,0,1,1,0,0
6,9,551,2,0,1,1,2,0
3,8,510,0,0,2,0,3,0
8,10,527,0,0,2,1,1,0
6,11,480,1,0,2,0,1,0
16,11,499,2,0,3,0,4,0
4,7,444,2,0,3,0,1,0
11,7,462,5,0,4,2,5,0
5,7,421,2,0,4,0,5,0
14,10,448,7,0,4,1,6,0
4,12,393,2,0,4,3,7,0
14,15,415,4,0,7,3,10,0
8,12,406,4,0,5,4,12,0
11,13,440,8,0,7,4,14,0
0,13,467,1,0,1,0,0,0
0,15,501,3,0,1,0,0,0
0,16,534,3,0,0,0,0,0
0,17,565,4,0,0,0,0,0
0,0,582,1,0,0,0,0,0
0,0,604,2,0,0,0,0,0
0,0,611,0,0,0,0,0,0
0,0,616,0,0,0,0,0,0
0,0,623,0,0,0,0,0,0
0,0,631,0,0,0,0,0,0
0,0,636,0,0,0,0,0,0
0,0,644,0,0,0,0,0,0
0,0,645,0,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,623,0,0,0,0,0,0
0,0,623,2,0,1,0,0,0
0,0,610,2,0,0,0,0,0
0,0,613,5,1,0,0,0,0
0,0,603,3,0,0,0,0,0
0,2,610,5,0,0,0,0,0
0,2,599,2,0,0,0,0,0
2,4,607,4,0,0,0,0,0
2,4,573,2,0,0,0,0,0
6,4,582,3,0,0,0,0,0
4,4,568,0,0,1,1,1,0
5,4,578,3,0,1,3,1,0
2,4,556,0,0,0,3,0,0
6,4,569,3,0,1,4,0,0
3,6,538,1,0,1,3,0,0
7,6,548,5,0,1,4,2,0
7,5,530,2,0,0,1,0,0
10,5,541,4,1,0,1,3,0
6,6,515,5,1,1,0,3,0
12,7,536,7,2,2,1,3,0
9,8,485,2,0,1,1,5,0
10,7,345,5,0,1,1,2,0
12,10,451,4,0,1,1,4,0
10,11,303,0,1,2,2,3,0
12,13,417,7,0,2,2,5,0
5,14,269,6,0,3,3,7,0
6,13,437,5,0,3,3,9,0
0,14,431,0,0,2,0,0,0
0,14,495,0,0,2,0,0,0
0,11,523,0,0,0,0,0,0
0,14,565,2,0,0,0,0,0
0,1,573,1,0,0,0,0,0
0,0,589,1,0,0,0,0,0
0,0,604,1,0,0,0,0,0
0,0,613,1,0,0,0,0,0
0,0,615,0,0,0,0,0,0
0,0,629,0,0,0,0,0,0
0,0,640,0,0,0,0,0,0
0,0,643,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,647,2,0,0,0,0,0
0,0,645,0,0,0,0,0,0
0,0,645,0,0,0,0,0,0
0,0,608,0,0,0,0,0,0
0,0,623,4,0,0,0,0,0
0,0,612,3,0,0,0,0,0
0,0,614,5,0,0,0,0,0
0,1,599,5,0,0,0,0,0
